일시,평균기온
2023-06-24,24.490855593186748
2023-06-25,24.60142676068751
2023-06-26,24.72222135981536
2023-06-27,24.790565267417257
2023-06-28,24.89714141953346
2023-06-29,25.035869060921044
2023-06-30,25.147776583212803
2023-07-01,25.299793004012493
2023-07-02,25.28966012066241
2023-07-03,25.303075876027833
2023-07-04,25.300553734859406
2023-07-05,25.35978470052116
2023-07-06,25.45085413030239
2023-07-07,25.516361735232003
2023-07-08,25.652100834064854
2023-07-09,25.67824783797557
2023-07-10,25.76910225284537
2023-07-11,25.850017440624278
2023-07-12,25.97129126361661
2023-07-13,26.098240767291507
2023-07-14,26.178601305808165
2023-07-15,26.30786797121285
2023-07-16,26.30474485000329
2023-07-17,26.354356018241706
2023-07-18,26.40342933737569
2023-07-19,26.51633726212374
2023-07-20,26.655838056245514
2023-07-21,26.76344166156769
2023-07-22,26.941001914690588
2023-07-23,27.019605279005063
2023-07-24,27.17906587741365
2023-07-25,27.33563142323733
2023-07-26,27.52268058326437
2023-07-27,27.700996133973867
2023-07-28,27.835399290000503
2023-07-29,28.041191234713438
2023-07-30,28.129669767337557
2023-07-31,28.24686070061536
2023-08-01,28.300771262995625
2023-08-02,28.35298897648626
2023-08-03,28.397287209004382
2023-08-04,28.401231867602732
2023-08-05,28.45730293841789
2023-08-06,28.365759799080656
2023-08-07,28.296029671949626
2023-08-08,28.194143208126967
2023-08-09,28.13707296164268
2023-08-10,28.100741708374276
2023-08-11,28.026134858911334
2023-08-12,27.996725497402075
2023-08-13,27.820254613122042
2023-08-14,27.67148424788232
2023-08-15,27.492966117865144
2023-08-16,27.361486181241673
2023-08-17,27.264622892610788
2023-08-18,27.155730241124132
2023-08-19,27.11533167050778
2023-08-20,26.93615062950697
2023-08-21,26.785417302918887
2023-08-22,26.613277464883623
2023-08-23,26.501530615317222
2023-08-24,26.420656476317788
2023-08-25,26.29410873401664
2023-08-26,26.191781336858348
2023-08-27,25.93027976153722
2023-08-28,25.711088926206287
2023-08-29,25.492365314419786
2023-08-30,25.33362196884018
2023-08-31,25.18694390324059
2023-09-01,24.99091878167313
2023-09-02,24.85119517583139
2023-09-03,24.600569007660013
2023-09-04,24.419398996558854
2023-09-05,24.233685819163597
2023-09-06,24.096971829286858
2023-09-07,23.984301949779372
2023-09-08,23.85306509080008
2023-09-09,23.796473571757474
2023-09-10,23.613694355706144
2023-09-11,23.461422213390357
2023-09-12,23.266157147130468
2023-09-13,23.092532088277302
2023-09-14,22.921018469087816
2023-09-15,22.712179008972747
2023-09-16,22.572964876301587
2023-09-17,22.32473995783573
2023-09-18,22.13699280257343
2023-09-19,21.930621685248873
2023-09-20,21.75987370758382
2023-09-21,21.60715402881081
2023-09-22,21.441650765082294
2023-09-23,21.362785390559253
2023-09-24,21.161427704849043
2023-09-25,20.978621222789187
2023-09-26,20.73837717198898
2023-09-27,20.52546439764447
2023-09-28,20.344297427040935
2023-09-29,20.15315943790927
2023-09-30,20.02573258032217
2023-10-01,19.750731491029505
2023-10-02,19.50058320236952
2023-10-03,19.23192198529209
2023-10-04,19.02812979471523
2023-10-05,18.863134325868984
2023-10-06,18.673646470726055
2023-10-07,18.54437733886745
2023-10-08,18.289128788500015
2023-10-09,18.083583199092864
2023-10-10,17.85650519613356
2023-10-11,17.65787282316678
2023-10-12,17.449719531127066
2023-10-13,17.177599284035693
2023-10-14,16.937021540585214
2023-10-15,16.54729054437303
2023-10-16,16.19545055595087
2023-10-17,15.834830771300757
2023-10-18,15.540719171794462
2023-10-19,15.283867263859715
2023-10-20,15.00405585263736
2023-10-21,14.795202328422796
2023-10-22,14.486305630613739
2023-10-23,14.267535852923952
2023-10-24,14.069481237688048
2023-10-25,13.92870956921593
2023-10-26,13.79419438468165
2023-10-27,13.617150766543325
2023-10-28,13.513110574121896
2023-10-29,13.307331906946496
2023-10-30,13.157797330613738
2023-10-31,12.969414642428227
2023-11-01,12.78972736592333
2023-11-02,12.602661113127688
2023-11-03,12.378112691360233
2023-11-04,12.215938907423382
2023-11-05,11.917086338211824
2023-11-06,11.643061648517056
2023-11-07,11.332028915658114
2023-11-08,11.060552543094344
2023-11-09,10.809435211266692
2023-11-10,10.522644043168537
2023-11-11,10.28193303139636
2023-11-12,9.891875341491854
2023-11-13,9.525717167014175
2023-11-14,9.125424655850289
2023-11-15,8.767264861731656
2023-11-16,8.441058387966727
2023-11-17,8.107695154030857
2023-11-18,7.856609160731024
2023-11-19,7.482463666739362
2023-11-20,7.145115611358653
2023-11-21,6.78705913691309
2023-11-22,6.493431172721754
2023-11-23,6.248226626530647
2023-11-24,5.984601039053958
2023-11-25,5.766801867279852
2023-11-26,5.395735124147287
2023-11-27,5.064176813289122
2023-11-28,4.7378078917114745
2023-11-29,4.490524564392425
2023-11-30,4.278684614385623
2023-12-01,4.030039266856759
2023-12-02,3.836064629543123
2023-12-03,3.525848037091267
2023-12-04,3.286750820694663
2023-12-05,3.0510277403676156
2023-12-06,2.86969042342378
2023-12-07,2.710749099591326
2023-12-08,2.529616566759942
2023-12-09,2.425248924506919
2023-12-10,2.2041476008198124
2023-12-11,2.025801717668342
2023-12-12,1.8154284804254015
2023-12-13,1.636160710637582
2023-12-14,1.4677586033195062
2023-12-15,1.269291521136017
2023-12-16,1.146328494982332
2023-12-17,0.9225838252526115
2023-12-18,0.7735941155222159
2023-12-19,0.6231350157056657
2023-12-20,0.518726788577597
2023-12-21,0.43028847602109893
2023-12-22,0.3210837520257215
2023-12-23,0.2979466617203377
2023-12-24,0.16412685122335355
