일시,평균기온
2023-05-29,20.81885022660292
2023-05-30,20.97373202071699
2023-05-31,21.174512522211426
2023-06-01,21.394462185319718
2023-06-02,21.581789266275962
2023-06-03,21.82682471197127
2023-06-04,21.937920595578614
2023-06-05,22.08522024428094
2023-06-06,22.203141493675645
2023-06-07,22.356545996188117
2023-06-08,22.520774823630596
2023-06-09,22.646473200886554
2023-06-10,22.826637167725526
2023-06-11,22.872362482796945
2023-06-12,22.95646287544645
2023-06-13,23.015808127805165
2023-06-14,23.11736348698067
2023-06-15,23.23811821404142
2023-06-16,23.329832202925108
2023-06-17,23.486037723128174
2023-06-18,23.517778767584705
2023-06-19,23.597255073201023
2023-06-20,23.660219077467712
2023-06-21,23.77210307403218
2023-06-22,23.908058408763345
2023-06-23,24.017828352817045
2023-06-24,24.1928835560081
2023-06-25,24.24229408397572
2023-06-26,24.33649684263827
2023-06-27,24.409799124178868
2023-06-28,24.526589209951275
2023-06-29,24.66143112931951
2023-06-30,24.76396232918018
2023-07-01,24.926022288131037
2023-07-02,24.957487241102804
2023-07-03,25.029972899277034
2023-07-04,25.079250664468923
2023-07-05,25.17135438097246
2023-07-06,25.282561751588695
2023-07-07,25.36417664531604
2023-07-08,25.50954775288777
2023-07-09,25.52980564495267
2023-07-10,25.597486035212313
2023-07-11,25.648889328461863
2023-07-12,25.750156471406505
2023-07-13,25.877246445270803
2023-07-14,25.980741041736582
2023-07-15,26.152910079841128
2023-07-16,26.2035153064752
2023-07-17,26.303515753832762
2023-07-18,26.387518760740896
2023-07-19,26.519950380417846
2023-07-20,26.675124237113266
2023-07-21,26.802128645006974
2023-07-22,26.991960156020937
2023-07-23,27.05337794705885
2023-07-24,27.15663938013372
2023-07-25,27.235960024916707
2023-07-26,27.355672491146294
2023-07-27,27.490265210258066
2023-07-28,27.589224316351018
2023-07-29,27.744111110848372
2023-07-30,27.764354475705357
2023-07-31,27.820923775300805
2023-08-01,27.848730599609958
2023-08-02,27.912738236531002
2023-08-03,27.987963695859023
2023-08-04,28.024297994334656
2023-08-05,28.11357844216458
2023-08-06,28.065392168611197
2023-08-07,28.050774941067985
2023-08-08,28.00465091312343
2023-08-09,27.99198846090676
2023-08-10,27.98785248619493
2023-08-11,27.942274086715877
2023-08-12,27.947366538976382
2023-08-13,27.813162429553035
2023-08-14,27.711332332995525
2023-08-15,27.57762805934565
2023-08-16,27.47802428425416
2023-08-17,27.388738989553186
2023-08-18,27.261055086027582
2023-08-19,27.188374976994567
2023-08-20,26.981986872423107
2023-08-21,26.81470811507973
2023-08-22,26.623253952810963
2023-08-23,26.474311139918633
2023-08-24,26.344502115999
2023-08-25,26.185166806247096
2023-08-26,26.089397465600186
2023-08-27,25.867807736377422
2023-08-28,25.69220202879091
2023-08-29,25.4979928895037
2023-08-30,25.350343363366143
2023-08-31,25.224216231973656
2023-09-01,25.069252051041246
2023-09-02,24.976905352618854
2023-09-03,24.756313586659
2023-09-04,24.57805821909477
2023-09-05,24.37665932058195
2023-09-06,24.216775124472775
2023-09-07,24.0732841131051
2023-09-08,23.896168755420014
2023-09-09,23.777629214891302
2023-09-10,23.52790241886025
2023-09-11,23.31894857442235
2023-09-12,23.086850846775445
2023-09-13,22.897905518399973
2023-09-14,22.728587127503623
2023-09-15,22.530315308838254
2023-09-16,22.396459425734506
2023-09-17,22.138063813041807
2023-09-18,21.927462306104218
2023-09-19,21.70063307269377
2023-09-20,21.523274705551632
2023-09-21,21.370789782064268
2023-09-22,21.193102244104768
2023-09-23,21.081742225497763
2023-09-24,20.845676717193527
2023-09-25,20.65504860048886
2023-09-26,20.44366757305167
2023-09-27,20.275225545778767
2023-09-28,20.1234139729138
2023-09-29,19.936860912631616
2023-09-30,19.806313624868395
2023-10-01,19.540538516589628
2023-10-02,19.310096057101962
2023-10-03,19.04983128134319
2023-10-04,18.82505175758886
2023-10-05,18.611572051605194
2023-10-06,18.360546247934057
2023-10-07,18.16552007607079
2023-10-08,17.838181828139025
2023-10-09,17.55197825608661
2023-10-10,17.244445298272566
2023-10-11,16.983234844885608
2023-10-12,16.746025435750436
2023-10-13,16.485246298162934
2023-10-14,16.29505262545253
2023-10-15,15.987035756506955
2023-10-16,15.733836771530996
2023-10-17,15.471513402407703
2023-10-18,15.26563924702239
2023-10-19,15.091318843647652
2023-10-20,14.898041840013397
2023-10-21,14.776806542697702
2023-10-22,14.535987929371197
2023-10-23,14.345109632775785
2023-10-24,14.137360913818378
2023-10-25,13.975829396197254
2023-10-26,13.833626054878998
2023-10-27,13.658820191339656
2023-10-28,13.541611045254383
2023-10-29,13.290209535499333
2023-10-30,13.074590143553745
2023-10-31,12.82895646862321
2023-11-01,12.617895534453373
2023-11-02,12.416403121266526
2023-11-03,12.17470470140694
2023-11-04,11.985306071078927
2023-11-05,11.658754716419477
2023-11-06,11.367279087161661
2023-11-07,11.047155632710316
2023-11-08,10.764783789489156
2023-11-09,10.496654795072164
2023-11-10,10.194140821630853
2023-11-11,9.950538684609395
2023-11-12,9.576847636171568
2023-11-13,9.24544536777832
2023-11-14,8.892507779342807
2023-11-15,8.58414750834249
2023-11-16,8.296451404068037
2023-11-17,7.980337681110696
2023-11-18,7.728661601681194
2023-11-19,7.352044525902281
2023-11-20,7.022586841440328
2023-11-21,6.676308011328137
2023-11-22,6.379287846558708
2023-11-23,6.107689762996273
2023-11-24,5.812588713307621
2023-11-25,5.5870358020820206
2023-11-26,5.241838517029066
2023-11-27,4.949221783121514
2023-11-28,4.645218001219154
2023-11-29,4.395764939382872
2023-11-30,4.176696463740825
2023-12-01,3.938552161666033
2023-12-02,3.7736400976630797
2023-12-03,3.491832558350934
2023-12-04,3.2642595279149393
2023-12-05,3.0257462252283887
2023-12-06,2.8409705027414756
2023-12-07,2.6845210085599565
2023-12-08,2.50577736009606
2023-12-09,2.396041400669226
2023-12-10,2.164394246669058
2023-12-11,1.9814391254322938
2023-12-12,1.7817723628874553
2023-12-13,1.630155427195966
2023-12-14,1.5015673481300524
2023-12-15,1.3460586320112427
2023-12-16,1.2558371049741943
2023-12-17,1.04106317243469
2023-12-18,0.8735185189783543
2023-12-19,0.6889956079251078
2023-12-20,0.553386520798762
2023-12-21,0.4426563310620537
2023-12-22,0.30762783007131667
2023-12-23,0.2410131486383591
2023-12-24,0.05317390885640272
