일시,평균기온
2023-06-25,24.584816924290084
2023-06-26,24.713523309136736
2023-06-27,24.811688083970772
2023-06-28,24.939726513163023
2023-06-29,25.069873015606298
2023-06-30,25.15144948129784
2023-07-01,25.278422074868317
2023-07-02,25.264571223143445
2023-07-03,25.28686050244632
2023-07-04,25.28709938072437
2023-07-05,25.33705892713852
2023-07-06,25.41759942170392
2023-07-07,25.48267067991226
2023-07-08,25.626223979160997
2023-07-09,25.65746401315331
2023-07-10,25.745012878478498
2023-07-11,25.819951830523465
2023-07-12,25.942676158406286
2023-07-13,26.083840341118446
2023-07-14,26.189960588333562
2023-07-15,26.351455965061433
2023-07-16,26.37837679121883
2023-07-17,26.444319518836785
2023-07-18,26.488539254458516
2023-07-19,26.581350778511194
2023-07-20,26.703334646723768
2023-07-21,26.80919912709947
2023-07-22,26.99436047859844
2023-07-23,27.069723533253413
2023-07-24,27.205309737862102
2023-07-25,27.332783647824165
2023-07-26,27.511895659676306
2023-07-27,27.711185426853852
2023-07-28,27.873555309900073
2023-07-29,28.084506302810077
2023-07-30,28.148264120409102
2023-07-31,28.23224494727939
2023-08-01,28.26980129499527
2023-08-02,28.326257597180923
2023-08-03,28.378672083017292
2023-08-04,28.380107864502303
2023-08-05,28.42642894762229
2023-08-06,28.331082697652974
2023-08-07,28.268523127512907
2023-08-08,28.176358128720377
2023-08-09,28.121289405393405
2023-08-10,28.079251123668847
2023-08-11,28.000419768105417
2023-08-12,27.976944005458634
2023-08-13,27.818665348076625
2023-08-14,27.697305198805626
2023-08-15,27.549066995572993
2023-08-16,27.44065552076332
2023-08-17,27.3491305664409
2023-08-18,27.226351907106977
2023-08-19,27.166003852005325
2023-08-20,26.978636259186715
2023-08-21,26.835357151576517
2023-08-22,26.67024697294313
2023-08-23,26.546555275190308
2023-08-24,26.437080709121112
2023-08-25,26.289401726376422
2023-08-26,26.19379934381285
2023-08-27,25.959131611831005
2023-08-28,25.757120735925845
2023-08-29,25.524985332778996
2023-08-30,25.331405283726497
2023-08-31,25.156227364896555
2023-09-01,24.954668989948885
2023-09-02,24.82402085413134
2023-09-03,24.578310898447373
2023-09-04,24.39160185642703
2023-09-05,24.200037325230205
2023-09-06,24.067744078691593
2023-09-07,23.96703355857015
2023-09-08,23.843600259811453
2023-09-09,23.784571221579718
2023-09-10,23.594658279839564
2023-09-11,23.44084485750416
2023-09-12,23.25549241000771
2023-09-13,23.102794492900923
2023-09-14,22.95892330101809
2023-09-15,22.77656815001335
2023-09-16,22.65182311381667
2023-09-17,22.398863845780067
2023-09-18,22.19308840758116
2023-09-19,21.972864485780967
2023-09-20,21.805039004316903
2023-09-21,21.66471478903704
2023-09-22,21.50005745546092
2023-09-23,21.400045494783093
2023-09-24,21.170457820078433
2023-09-25,20.978550072641184
2023-09-26,20.756298052801483
2023-09-27,20.567104341619373
2023-09-28,20.386261260647462
2023-09-29,20.16580687866418
2023-09-30,20.00166819984716
2023-10-01,19.708479147475686
2023-10-02,19.46271580726274
2023-10-03,19.20428519170016
2023-10-04,19.001745537286798
2023-10-05,18.831710075289806
2023-10-06,18.643262808779305
2023-10-07,18.525372229171253
2023-10-08,18.282665680743545
2023-10-09,18.080067820102613
2023-10-10,17.846207851102953
2023-10-11,17.64048641863197
2023-10-12,17.43405783380262
2023-10-13,17.175298903423837
2023-10-14,16.957573985737874
2023-10-15,16.594592437329165
2023-10-16,16.26391609231983
2023-10-17,15.90868774908169
2023-10-18,15.60272319312132
2023-10-19,15.329519043244435
2023-10-20,15.046041971066261
2023-10-21,14.84935441970434
2023-10-22,14.551531730576771
2023-10-23,14.323476865630095
2023-10-24,14.097636775954339
2023-10-25,13.934594001401692
2023-10-26,13.80384444279247
2023-10-27,13.649353695205493
2023-10-28,13.557686709166965
2023-10-29,13.333959308453036
2023-10-30,13.146096335880964
2023-10-31,12.927379927966253
2023-11-01,12.742340395070034
2023-11-02,12.566460977047415
2023-11-03,12.3504995864889
2023-11-04,12.187445037906379
2023-11-05,11.887552112703533
2023-11-06,11.62207643662458
2023-11-07,11.32574827420169
2023-11-08,11.063006787941568
2023-11-09,10.80835831624249
2023-11-10,10.511500545360787
2023-11-11,10.265047597848096
2023-11-12,9.880131943574789
2023-11-13,9.530381504754127
2023-11-14,9.154256902220004
2023-11-15,8.820794099021423
2023-11-16,8.509212232468874
2023-11-17,8.173178312598402
2023-11-18,7.907738184051665
2023-11-19,7.524354982149445
2023-11-20,7.1946777075227635
2023-11-21,6.853083553236558
2023-11-22,6.563019952204935
2023-11-23,6.2975109151678295
2023-11-24,6.004464418657968
2023-11-25,5.774603206599313
2023-11-26,5.417275090215899
2023-11-27,5.104616394858043
2023-11-28,4.774027696815741
2023-11-29,4.493984917832007
2023-11-30,4.2436316553304945
2023-12-01,3.9769424376553015
2023-12-02,3.789478038293831
2023-12-03,3.4931989664880945
2023-12-04,3.2599947393283912
2023-12-05,3.0240124779368767
2023-12-06,2.8478491489350155
2023-12-07,2.7030021106556283
2023-12-08,2.53523081593646
2023-12-09,2.432650468871211
2023-12-10,2.2017936869177284
2023-12-11,2.012077674087056
2023-12-12,1.7985890827208824
2023-12-13,1.62815929187569
2023-12-14,1.4791306888884783
2023-12-15,1.3055713821575576
2023-12-16,1.2039463856124364
2023-12-17,0.9877206146885982
2023-12-18,0.8305823175761589
2023-12-19,0.6684190373837051
2023-12-20,0.5651690741522764
2023-12-21,0.49300236198498304
2023-12-22,0.3975334661470544
2023-12-23,0.36591908343030255
2023-12-24,0.20308323587913435
